pulled_at,seendate,title,url,domain,sourcecountry,language,query_bucket,mentioned_countries,relevance_note
2026-09-10T12:08:07Z,20260910T081500Z,Jefferies flags  India New Industrial Revolution  across six high - growth sectors,http://www.heraldglobe.com/news/279297968/jefferies-flags-india-new-industrial-revolution-across-six-high-growth-sectors,heraldglobe.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T081500Z,Jefferies flags  India New Industrial Revolution  across six high - growth sectors,http://www.newyorktelegraph.com/news/279297968/jefferies-flags-india-new-industrial-revolution-across-six-high-growth-sectors,newyorktelegraph.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T081500Z,Jefferies flags  India New Industrial Revolution  across six high - growth sectors,http://www.africaleader.com/news/279297968/jefferies-flags-india-new-industrial-revolution-across-six-high-growth-sectors,africaleader.com,South Africa,English,data_centre_investment,South Africa,"No comparable country named in the title, but the article is itself sourced from South Africa (its dateline, not necessarily its subject -- a weaker signal than a title mention)."
2026-09-10T12:08:07Z,20260910T081500Z,Jefferies flags  India New Industrial Revolution  across six high - growth sectors,http://www.afghanistannews.net/news/279297968/jefferies-flags-india-new-industrial-revolution-across-six-high-growth-sectors,afghanistannews.net,Afghanistan,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T080000Z,Meta hires Lauren Zimmerman to lead community engagement for El Paso data center project,https://kfoxtv.com/news/local/meta-hires-lauren-zimmerman-to-manage-el-paso-outreach-for-planned-data-center,kfoxtv.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T070000Z,Nvidia plans major expansion of data centre capacity in Australia to meet AI demand,https://www.ksl.com:443/article/51622151/nvidia-plans-major-expansion-of-data-centre-capacity-in-australia-to-meet-ai-demand,ksl.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T070000Z,Batam data centers to get seawater desalination plants : BP Batam,https://en.antaranews.com/news/430776/batam-data-centers-to-get-seawater-desalination-plants-bp-batam,en.antaranews.com,Indonesia,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T070000Z,McDonald residents request moratorium for data centers,https://www.tribtoday.com/news/local-news/2026/09/mcdonald-residents-request-moratorium-for-data-centers/,tribtoday.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T070000Z,Billion dollar boom : Jefferies identifies six sectors driving  India New Industrial Revolution  ,https://timesofindia.indiatimes.com/business/india-business/billion-dollar-boom-jefferies-identifies-six-sectors-driving-indias-new-industrial-revolution-space-aerospace-data-centre-solar-semiconductors-electronics/articleshow/133996833.cms,timesofindia.indiatimes.com,India,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T070000Z,Warren OKs one - year data center moratorium,https://www.tribtoday.com/news/local-news/2026/09/warren-oks-one-year-data-center-moratorium/,tribtoday.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T070000Z,Greece joins European AI Gigafactories initiative,https://www.naftemporiki.gr/english/2159716/greece-joins-european-ai-gigafactories-initiative/,naftemporiki.gr,Greece,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T063000Z,"India New Industrial Revolution : Chips , Space and Data Centres Lead Next Manufacturing Growth Wave , Says Jefferies",https://openthemagazine.com/india/chips-space-and-data-centres-jefferies-flags-indias-next-industrial-revolution,openthemagazine.com,India,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T063000Z,Jefferies flags  India New Industrial Revolution  across six high - growth sectors,https://aninews.in/news/business/jefferies-flags-indias-new-industrial-revolution-across-six-high-growth-sectors20260910095417/,aninews.in,India,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T061500Z,UN :  AI data centres pose growing threat to electricity systems,https://www.thestar.com.my/tech/tech-news/2026/09/10/unai-data-centres-pose-growing-threat-to-electricity-systems,thestar.com.my,Malaysia,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T060000Z,Texas Republicans are turning against data centers . Will it matter in November ? ,https://www.texarkanagazette.com/news/2026/sep/09/texas-republicans-are-turning-against-data/,texarkanagazette.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T060000Z,ESDS Software shares plunge 8 % after skyrocketing 235 % from IPO price in 4 days . What lies ahead ? ,https://economictimes.indiatimes.com/markets/stocks/news/esds-software-shares-plunge-8-after-skyrocketing-235-from-ipo-price-in-4-days-what-lies-ahead/articleshow/133994576.cms,economictimes.indiatimes.com,India,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T060000Z,Meta hires Lauren Zimmerman to lead community engagement for El Paso data center project,https://cbs4local.com/newsletter-daily/meta-hires-lauren-zimmerman-to-manage-el-paso-outreach-for-planned-data-center,cbs4local.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T060000Z,"India new industrial revolution : Jefferies flags space , semiconductors , solar among 6 high - growth sectors",https://www.thehindubusinessline.com/economy/indias-new-industrial-revolution-jefferies-flags-space-semiconductors-solar-among-6-high-growth-sectors/article71450198.ece,thehindubusinessline.com,India,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T054500Z,Cho Hyun - joon positions Hyosung Heavy Industries for US power boom,https://www.koreatimes.co.kr/business/companies/20260910/cho-hyun-joon-positions-hyosung-heavy-industries-for-us-power-boom,koreatimes.co.kr,South Korea,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T054500Z,6 high - growth sectors to drive India new industrial revolution : Jefferies,https://ianslive.in/6-high-growth-sectors-to-drive-indias-new-industrial-revolution-jefferies--20260910093602,ianslive.in,India,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T053000Z,"HIVE Digital Technologies Ltd .: HIVE BUZZ HPC Appoints AI and HPC Veteran Mark Volk as Senior Vice President , Revenue ; HIVE Surpasses $1 Million in Average Daily Revenue",https://www.finanznachrichten.de/nachrichten-2026-09/69539723-hive-digital-technologies-ltd-hive-s-buzz-hpc-appoints-ai-and-hpc-veteran-mark-volk-as-senior-vice-president-revenue-hive-surpasses-dollar-1-million-in-296.htm,finanznachrichten.de,Germany,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T053000Z,Megaport Ambitious AI Expansion Fuels Stock Surge,https://www.ibtimes.com.au/megaport-ai-expansion-stock-surge-1875276,ibtimes.com.au,Australia,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T053000Z,DAMAC Digital and Vodafone Türkiye inaugurate 4MW data centre in Izmir,https://www.developingtelecoms.com/telecom-technology/data-centres-networks/20801-damac-digital-and-vodafone-tuerkiye-inaugurate-4mw-data-centre-in-izmir.html,developingtelecoms.com,India,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T053000Z,Butte commissioners discuss possibility of data center moratorium,https://www.fairfieldsuntimes.com/news/state/butte-commissioners-discuss-possibility-of-data-center-moratorium/article_d5ede931-0377-5730-968d-908d98dc040a.html,fairfieldsuntimes.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T050000Z,"Google plans EUR13 billion Finland investment to expand data centers , clean energy",https://www.digitimes.com/news/a20260910PR201/google-finland-investment-data-center-expansion.html,digitimes.com,China,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T043000Z,EDITORIAL | We need clear regulation around data centres,https://www.businessday.co.za/opinion/editorials/2026-09-10-editorial-we-need-clear-regulation-around-data-centres/,businessday.co.za,South Africa,English,data_centre_investment,South Africa,"No comparable country named in the title, but the article is itself sourced from South Africa (its dateline, not necessarily its subject -- a weaker signal than a title mention)."
2026-09-10T12:08:07Z,20260910T043000Z,Why Stifel Just Revamped Its Price Target for Microsoft Stock,https://finance.yahoo.com/markets/stocks/articles/why-stifel-just-revamped-price-173055797.html,finance.yahoo.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T043000Z,"Silver Lake Partners Iv , L . P . Sells 54 , 734 Shares of Dell Technologies ( NYSE : DELL ) Stock",https://www.dailypolitical.com/2026/09/09/silver-lake-partners-iv-l-p-sells-54734-shares-of-dell-technologies-nysedell-stock.html,dailypolitical.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T041500Z,"INDOI Ltd . ( IOX ), Blue Trade Investments Limited and Partners Launch Lulu Cable System at ITW Africa 2026",https://www.maravipost.com/indoi-ltd-iox-blue-trade-investments-limited-and-partners-launch-lulu-cable-system-at-itw-africa-2026/,maravipost.com,Malawi,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T041500Z,"Tech billionaires , the AI threat and resistance",https://links.org.au/tech-billionaires-ai-threat-and-resistance,links.org.au,Australia,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T041500Z,"Fewer servers , more performance : The new logic of the modern data center",https://itbrief.co.nz/story/fewer-servers-more-performance-the-new-logic-of-the-modern-data-center,itbrief.co.nz,New Zealand,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T041500Z,AI and the profits boom,https://links.org.au/michael-roberts-ai-and-profits-boom,links.org.au,Australia,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T041500Z,Nvidia plans major expansion of data centre capacity in Australia to meet AI demand,https://finance.yahoo.com/technology/ai/articles/nvidia-plans-major-expansion-data-032949319.html,finance.yahoo.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T041500Z,Chris Conley Show Links | WSAU News / Talk 550 AM · 99 . 9 FM,https://wsau.com/2026/09/09/chris-conleys-substack/,wsau.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T040000Z,Dalton Sept . 8 Mayor And Council Meeting Notes,https://www.chattanoogan.com/2026/9/9/523134/Dalton-Sept.-8-Mayor-And-Council.aspx,chattanoogan.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T040000Z,"U . S . moves to ban imports of some Canadian products , exempt others from tariffs",https://lethbridgeherald.com/news/national-news/2026/09/09/u-s-moves-to-ban-imports-of-some-canadian-products-exempt-others-from-tariffs/,lethbridgeherald.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T040000Z,From 10 GW data centres to $45 - billion space economy : Jefferies maps India next industrial growth engines,https://www.moneycontrol.com/news/business/markets/from-10-gw-data-centres-to-45-billion-space-economy-jefferies-maps-india-s-next-industrial-growth-engines-14026702.html,moneycontrol.com,India,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T040000Z,"Commodity Talk| Equities , bonds ... and commodities ? Why investors may need a third pillar for diversification , Navneet Damani decodes",https://economictimes.indiatimes.com/markets/expert-view/commodity-talk-equities-bonds-and-commodities-why-investors-may-need-a-third-pillar-for-diversification-navneet-damani-decodes/articleshow/133992518.cms,economictimes.indiatimes.com,India,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T034500Z,"October 27 , 2026 Deadline Approaching : Join Class Action Against Innventure , ... ",https://www.pr-inside.com/october-27-2026-deadline-approaching-join-class-action-against-innventure-r5221281.htm,pr-inside.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T034500Z,Rights of Nature Advocates Speak on the Proposed Pax Silica Hub in the Philippines,https://www.pressenza.com/2026/09/rights-of-nature-advocates-speak-on-the-proposed-pax-silica-hub-in-the-philippines/,pressenza.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T034500Z,Dow Jones Top Company Headlines at 11 PM ET : Star AI Researcher Is Leaving Meta | Ford ... ,https://www.morningstar.com/news/dow-jones/2026090910458/dow-jones-top-company-headlines-at-11-pm-et-star-ai-researcher-is-leaving-meta-ford,morningstar.com,China,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T034500Z,"Insider Selling : Dell Technologies ( NYSE : DELL ) Director Sells 54 , 734 Shares",https://www.tickerreport.com/banking-finance/13578850/insider-selling-dell-technologies-nysedell-director-sells-54734-shares.html,tickerreport.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T034500Z,Rep . Subramanyam announces data center plan in Ashburn | Prince William,https://www.insidenova.com/news/prince_william/rep-subramanyam-announces-national-data-center-plan-in-ashburn/article_e3c08b55-a7b5-4e11-bc40-945fe0a5326a.html,insidenova.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T034500Z,"Securities Class Action Lawsuit Filed Against Innventure , Inc . ( INV ) ... ",https://www.pr-inside.com/securities-class-action-lawsuit-filed-against-innventure-inc-inv-r5221298.htm,pr-inside.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T034500Z,"INDOI Ltd . ( IOX ), Blue Trade Investments Limited and Partners Launch Lulu Cable System at ITW Africa 2026",https://gnnliberia.com/indoi-ltd-iox-blue-trade-investments-limited-and-partners-launch-lulu-cable-system-at-itw-africa-2026/,gnnliberia.com,Liberia,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T033000Z,Core & Main ( CNM ) Q2 2027 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2026/09/09/core-main-cnm-q2-2027-earnings-call-transcript/?source=iedfolrf0000001,fool.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T030000Z,Tech Giants Turn to Robots and Factories to Break the Human Bottleneck Slowing AI Data Centers,https://www.webpronews.com/tech-giants-turn-to-robots-and-factories-to-break-the-human-bottleneck-slowing-ai-data-centers/,webpronews.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T030000Z,How Meta Is Using Robots Inside Its Data Centers,https://myb106.com/ixp/514/p/meta-robotics-automate-data-centers/,myb106.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T030000Z,"Google Invests 13 Billion Euros in AI Infrastructure in Finland , ETTelecom",https://telecom.economictimes.indiatimes.com/news/internet/google-unveils-13-bn-euro-ai-expansion-in-finland/133990282,telecom.economictimes.indiatimes.com,India,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T030000Z,How Meta Is Using Robots Inside Its Data Centers,https://us105fm.com/meta-robotics-automate-data-centers/,us105fm.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T030000Z,How Meta Is Using Robots Inside Its Data Centers,https://koolfmabilene.com/ixp/514/p/meta-robotics-automate-data-centers/,koolfmabilene.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T030000Z,"In Stockholm , the heat pouring off the city data centres is no longer wasted but piped into the district heating network , enough to warm around 30 , 000 apartments a year , which means the warmth thrown off by people streaming films and storing pho...",https://spacedaily.com/k-in-stockholm-the-heat-pouring-off-the-citys-data-centres-is-no-longer-wasted-but-piped-into-the-district-heating-network-enough-to-warm-around-30000-apartments-a-year-which-means-the-warmth-throw/,spacedaily.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T030000Z,"No single  data center effect  on home values , Realtors find",https://www.suncommercial.com/news/national/article_2207f816-2b62-5130-86ed-752dc410bbd9.html,suncommercial.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T030000Z,Head - To - Head Contrast : Antalpha Platform ( ANTA ) & The Competition,https://www.themarketsdaily.com/2026/09/10/head-to-head-contrast-antalpha-platform-anta-the-competition.html,themarketsdaily.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T030000Z,Entergy re - submits AVAIO power agreement to Arkansas Public Service Commission | The Arkansas Democrat - Gazette,https://www.arkansasonline.com/news/2026/sep/09/entergy-re-submits-avaio-power-agreement-to/,arkansasonline.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T024500Z,"AI Could Eventually Crack Cancer and Drug Discovery , Says Arm CEO But This Is What Holding It Back",https://finance.yahoo.com/technology/ai/articles/ai-could-eventually-crack-cancer-143646678.html,finance.yahoo.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T024500Z,  There are so many concern : Albertans protest at data centre conference,https://edmontonjournal.com:443/news/local-news/albertans-protest-data-centre-conference-concerns/wcm/197b9e2e-3598-4898-9f6d-6c004d4bc4af,edmontonjournal.com,Canada,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T021500Z,  So many concern : Albertans protest at data centre conference,https://calgarysun.com/news/local-news/albertans-protest-data-centre-conference-concerns,calgarysun.com,Canada,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T021500Z,Environmental groups rally at Michigan Capitol over data center expansion,https://www.wilx.com/2026/09/09/environmental-groups-rally-michigan-capitol-over-data-center-expansion/,wilx.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T021500Z,Ypsilanti Township residents slam UM over planned computing facility,https://www.yahoo.com/news/us/articles/ypsilanti-township-residents-slam-um-013925862.html,yahoo.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T021500Z,Qualcomm $60 billion deal reveals what comes after smartphones,https://finance.yahoo.com/technology/ai/articles/qualcomm-60-billion-deal-reveals-013700748.html,finance.yahoo.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T021500Z,"AI Data Center Backlash Grows Over Water , Power And Tax Breaks [ Survey ] ",https://patch.com/us/across-america/ai-data-center-backlash-grows-over-water-power-tax-breaks-survey,patch.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T021500Z,Cuellar and Tijerina spar over who delivers for a South Texas district redrawn to favor the GOP,https://www.click2houston.com/news/texas/2026/09/09/cuellar-and-tijerina-spar-over-who-delivers-for-a-south-texas-district-redrawn-to-favor-the-gop/,click2houston.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T021500Z,Proposed Harwood charter amendment looking to make indrustrial negotiations more transparent . ,https://www.kvrr.com/homepage/proposed-harwood-charter-amendment-looking-to-make-indrustrial-negotiations-more-transparent/article_ea34ce1b-330a-477f-a782-c36a61560205.html,kvrr.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T020000Z,"Finland : Google Announces 13 billion Euro AI , Energy Investment",https://en.tempo.co/read/2119298/finland-google-announces-13-billion-euro-ai-energy-investment,en.tempo.co,,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T020000Z,"Jasper Co . considers one - year pause on data centers to study environmental , infrastructure impacts",https://www.wtoc.com/2026/09/09/jasper-co-considers-one-year-pause-data-centers-study-environmental-infrastructure-impacts/,wtoc.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T020000Z,LuLu Cable Targets Kenya Coastal Digital Economy with Five Landing Points and a 2028 Service Date,https://www.kachwanya.com/2026/09/10/lulu-presents-a-concrete-proposition-for-kenyas-coastal-economy-connect-five-strategic-locations-through-a-network-designed-for-resilience/,kachwanya.com,Kenya,English,data_centre_investment,Kenya,"Names Kenya in the title, and is itself sourced from Kenya."
2026-09-10T12:08:07Z,20260910T020000Z,NRDC at Climate Week NYC 2026 : Meeting the Moment,https://cleantechnica.com/2026/09/09/nrdc-at-climate-week-nyc-2026-meeting-the-moment/,cleantechnica.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T020000Z,Duration Is Not Destiny : The NAIC Proposal For Multi - Collateral Structured Credit Investments,https://www.mondaq.com:443/unitedstates/securitization-structured-finance/1841066/duration-is-not-destiny-the-naics-proposal-for-multi-collateral-structured-credit-investments,mondaq.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T020000Z,SCX . ai launches Australian - hosted AI for Apple apps,https://channellife.com.au/story/scx-ai-launches-australian-hosted-ai-for-apple-apps,channellife.com.au,Australia,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T020000Z,From Oil To Compute : Can The Middle East Become The World Next AI Powerhouse ? - OpEd,https://www.eurasiareview.com/10092026-from-oil-to-compute-can-the-middle-east-become-the-worlds-next-ai-powerhouse-oped/,eurasiareview.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T014500Z,"AI researchers  earnestly believe  it could kill all humans within the next decade , Anthropic researcher says",https://www.cbc.ca/news/business/anthropic-researcher-resigned-9.7337789,cbc.ca,Canada,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T014500Z,DeKalb County board affirms denial of data center proposal,https://www.atlantanewsfirst.com/2026/09/09/dekalb-county-board-affirms-denial-data-center-proposal/,atlantanewsfirst.com,,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T014500Z,How Meta Is Using Robots Inside Its Data Centers,https://mykiss1031.com/ixp/514/p/meta-robotics-automate-data-centers/,mykiss1031.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T010000Z,"Insider Selling : Analog Devices ( NASDAQ : ADI ) CFO Sells 1 , 500 Shares",https://www.dailypolitical.com/2026/09/09/insider-selling-analog-devices-nasdaqadi-cfo-sells-1500-shares.html,dailypolitical.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T010000Z,Netskope ( NTSK ) Q2 2027 Earnings Call Transcript,https://www.aol.com/articles/netskope-ntsk-q2-2027-earnings-233927000.html,aol.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T010000Z,ESDS Software surges 235 % in 4 sessions as AI infra fever grips markets,https://economictimes.indiatimes.com/markets/stocks/news/esds-software-surges-235-in-4-sessions-as-ai-infra-fever-grips-markets/articleshow/133988900.cms,economictimes.indiatimes.com,India,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T010000Z,Public weighs in on Ransom Twp . data center ordinance,https://www.thetimes-tribune.com/2026/09/09/public-weighs-in-on-ransom-twp-data-center-ordinance/,thetimes-tribune.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T004500Z,Gov . Scott vetoed state regulations on data centers . One of his deputies just urged Congress to pass them . ,https://vtdigger.org/2026/09/09/gov-scott-vetoed-state-regulations-on-data-centers-one-of-his-deputies-just-urged-congress-to-pass-them/,vtdigger.org,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T004500Z,Planning Commission recommends denial of proposed Orchard Hills data center rezoning,http://www.wyomingnews.com/news/local_news/planning-commission-recommends-denial-of-proposed-orchard-hills-data-center-rezoning/article_690699d2-5a9c-42ce-8b56-b72d59897486.html,wyomingnews.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T004500Z,Blow to Labour housebuilding plans as property firm Harworth snubs the residential market for data centres,https://www.dailymail.com/money/markets/article-16118403/Blow-Labours-housebuilding-plans-property-firm-Harworth-snubs-residential-market-data-centres.html,dailymail.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T004500Z,Art Gallery of Hamilton exhibit highlights city industrial history through family collection,https://www.chch.com/chch-news/art-gallery-of-hamilton-exhibit-highlights-citys-industrial-history-through-family-collection/,chch.com,Canada,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T003000Z,Inside India newsletter : India green push aims to boost energy security but exposes China dependency,https://www.cnbc.com/2026/09/10/india-green-energy-china-reliance-battery.html,cnbc.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T003000Z,Be careful with that one . You will need to lead with the threats and then explain why it is happening . ,https://www.techradar.com/pro/we-wish-youd-die-of-a-slow-death-us-officials-wedged-between-data-center-giants-and-local-communities-come-under-intense-pressure-over-rural-land-markets,techradar.com,United Kingdom,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T003000Z,Hobart delays final approval of Amazon data center plat,https://www.chicagotribune.com/2026/09/09/hobart-delays-final-approval-of-amazon-data-center-plat/,chicagotribune.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T003000Z,AI data centers have a hidden cost few highlighted : A $200 billion insurance price tag that consumers will end up paying,https://www.techradar.com/pro/ai-data-centers-have-a-hidden-cost-few-highlighted-a-usd200-billion-insurance-price-tag-that-consumers-will-end-up-paying,techradar.com,United Kingdom,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T003000Z,How Meta Is Using Robots Inside Its Data Centers,https://b93.net/ixp/514/p/meta-robotics-automate-data-centers/,b93.net,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T003000Z,  There are so many concern : Albertans protest at data centre conference,https://edmontonjournal.com/news/local-news/albertans-protest-data-centre-conference-concerns/wcm/197b9e2e-3598-4898-9f6d-6c004d4bc4af,edmontonjournal.com,Canada,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T003000Z,Closing the AI Divide in Rural Markets : Why Modern Optical Networks Matter More Than Ever,https://csrwire.com/press-release/closing-ai-divide-rural-markets-why-modern-optical-networks-matter-more-ever/,csrwire.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-10T12:08:07Z,20260910T001500Z,"Zoomex Stock Brings Tesla 6 % Surge and Nvidia Choppy Session Within Reach Through Fair , Rule - Based Derivatives Trading",https://bravenewcoin.com/press-release/zoomex-stock-brings-teslas-6-surge-and-nvidias-choppy-session-within-reach-through-fair-rule-based-derivatives-trading,bravenewcoin.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
